行政區,街路名稱,起迄地點,地段率%,,,
仁德區,中正路三段,中正路3段365號後餘路巷全部(太子里土庫里),115,,,
仁德區,中正路三段,仁義里、一甲里，(路含巷),120,,,
仁德區,中洲,中生里、中洲里全部(路含巷),100,,,
仁德區,中清路,全部(路含巷),120,,,
仁德區,中清一街,全部(路含巷),120,,,
仁德區,中清二街,全部(路含巷),120,,,
仁德區,中清三街,全部(路含巷),120,,,
仁德區,中清四街,全部(路含巷),120,,,
仁德區,中清五街,全部(路含巷),120,,,
仁德區,仁中一街,路巷弄全部,120,,,
仁德區,仁中二街,路巷弄全部,120,,,
仁德區,仁中三街,路巷弄全部,120,,,
仁德區,仁中五街,路巷弄全部,120,,,
仁德區,仁中六街,路巷弄全部,120,,,
仁德區,仁中七街,路巷弄全部,120,,,
仁德區,仁義路,全部(路含巷),120,,,
仁德區,仁義一街,全部(路含巷),120,,,
仁德區,仁義二街,全部(路含巷),120,,,
仁德區,仁義三街,全部(路含巷),120,,,
仁德區,仁義四街,全部(路含巷),120,,,
仁德區,仁義五街,全部(路含巷),120,,,
仁德區,仁義六街,全部(路含巷),120,,,
仁德區,仁德一街,路巷弄全部,120,,,
仁德區,仁德二街,路巷弄全部,120,,,
仁德區,仁德三街,路巷弄全部,120,,,
仁德區,仁德四街,路巷弄全部,120,,,
仁德區,仁德五街,路巷弄全部,120,,,
仁德區,太乙路,土庫里全部,115,,,
仁德區,太乙路,一甲里全部,120,,,
仁德區,太乙一街,全部(路含巷),120,,,
仁德區,太乙二街,全部(路含巷),120,,,
仁德區,太乙三街,全部(路含巷),120,,,
仁德區,太乙四街,全部(路含巷),120,,,
仁德區,太乙五街,全部(路含巷),120,,,
仁德區,太乙六街,全部(路含巷),120,,,
仁德區,太乙七街,全部(路含巷),120,,,
仁德區,太乙八街,路巷弄全部,115,,,
仁德區,太乙九街,路巷弄全部,115,,,
仁德區,太乙十街,路巷弄全部,115,,,
仁德區,太乙十一街,路巷弄全部,115,,,
仁德區,太乙十二街,路巷弄全部,115,,,
仁德區,太子路,路巷弄全部,115,,,
仁德區,太子北路,路巷弄全部,115,,,
仁德區,太子南路,路巷弄全部,115,,,
仁德區,太子一街,路巷弄全部,115,,,
仁德區,太子二街,路巷弄全部,115,,,
仁德區,太子三街,路巷弄全部,115,,,
仁德區,太子四街,路巷弄全部,115,,,
仁德區,太子五街,路巷弄全部,115,,,
仁德區,太新路,全部(路含巷),120,,,
仁德區,太興路,路巷弄全部,115,,,
仁德區,文山路,路巷弄全部,120,,,
仁德區,文心路,路巷弄全部,120,,,
仁德區,文孝路,路巷弄全部,120,,,
仁德區,文宏路,路巷弄全部,120,,,
仁德區,文宏一街,路巷弄全部,120,,,
仁德區,文宏二街,路巷弄全部,120,,,
仁德區,文忠路,路巷弄全部,120,,,
仁德區,文南街,路巷弄全部,120,,,
仁德區,文善街,路巷弄全部,120,,,
仁德區,文華路,文華路2段巷弄全部（田厝里）,100,,,
仁德區,文華路,文華路3段巷弄全部(仁德里),120,,,
仁德區,文華路,文華路二段路含巷(成功里),105,,,
仁德區,文華一街,路巷弄全部,120,,,
仁德區,文德路,路巷弄全部,120,,,
仁德區,文賢路一段,成功里(路含巷),100,,,
仁德區,文賢路一段,保安里(路含巷),100,,,
仁德區,文賢路二段,全部(路含巷),100,,,
仁德區,文賢一街,全部(路含巷),100,,,
仁德區,文賢二街,全部(路含巷),100,,,
仁德區,牛稠子,全部(路含巷),105,,,
仁德區,北保一街,路巷弄全部,110,,,
仁德區,北保二街,路巷弄全部,110,,,
仁德區,北保三街,路巷弄全部,110,,,
仁德區,北保東路,路巷弄全部,110,,,
仁德區,北保路,路巷弄全部,110,,,
仁德區,四維街,路巷弄全部,120,,,
仁德區,正義路,全部(路含巷),120,,,
仁德區,正義一街,全部(路含巷),120,,,
仁德區,正義二街,全部(路含巷),120,,,
仁德區,正義三街,全部(路含巷),120,,,
仁德區,民生路,全部(路含巷),100,,,
仁德區,民安路,民安路1段與北保路交叉口至中正路交叉口,100,,,
仁德區,民安路,民安路2段與德安路交叉口至中正路交叉口,100,,,
仁德區,永德路,全部(路含巷),100,,,
仁德區,田厝,全部(路含巷),100,,,
仁德區,田厝一街,全部(路含巷),100,,,
仁德區,田厝二街,全部(路含巷),100,,,
仁德區,田厝三街,全部(路含巷),100,,,
仁德區,全福路,全部(路含巷),105,,,
仁德區,成功一街,全部(路含巷),105,,,
仁德區,成功二街,全部(路含巷),105,,,
仁德區,成功三街,全部(路含巷),105,,,
仁德區,行大一街,全部(路含巷),100,,,
仁德區,行大二街,全部(路含巷),100,,,
仁德區,行大街,全部(路含巷),100,,,
仁德區,車路墘,全部(路含巷),100,,,
仁德區,亞航街,路巷弄全部(仁愛里),105,,,
仁德區,忠義路,全部(路含巷),120,,,
仁德區,忠義一街,全部(路含巷),120,,,
仁德區,忠義二街,全部(路含巷),120,,,
仁德區,忠義三街,全部(路含巷),120,,,
仁德區,林頂街,全部(路含巷),120,,,
仁德區,虎山路,全部(路含巷),100,,,
仁德區,虎山一街,全部(路含巷),105,,,
仁德區,長興路,路巷弄全部,115,,,
仁德區,長興一街,路巷弄全部,115,,,
仁德區,長興二街,路巷弄全部,115,,,
仁德區,長興三街,路巷弄全部,115,,,
仁德區,長興四街,路巷弄全部,115,,,
仁德區,長興五街,路巷弄全部,115,,,
仁德區,保仁路,路巷弄全部(仁愛里),105,,,
仁德區,保生東路,全部(路含巷),105,,,
仁德區,保生路,全部(路含巷),105,,,
仁德區,保安路一段,全部(路含巷),100,,,
仁德區,保安路二段,全部(路含巷),100,,,
仁德區,保華路,全部(路含巷),105,,,
仁德區,保學路,全部(路含巷),100,,,
仁德區,保學一街,全部(路含巷),100,,,
仁德區,保學二街,全部(路含巷),100,,,
仁德區,崇德路,全部(路含巷)(成功里),105,,,
仁德區,崑崙路,路巷弄全部,100,,,
仁德區,淨修街,路巷弄全部,120,,,
仁德區,勝利路,起點至82號、103號(路含巷),120,,,
仁德區,勝利一街,路巷弄全部,110,,,
仁德區,勝利二街,路巷弄全部,110,,,
仁德區,勝利路,"86號~終點
105號~終點",110,,,
仁德區,復興街,全部(路含巷),120,,,
仁德區,開發一路,全部(路含巷),100,,,
仁德區,開發二路,全部(路含巷),100,,,
仁德區,開發三路,全部(路含巷),100,,,
仁德區,開發四路,全部(路含巷),100,,,
仁德區,開發五路,全部(路含巷),100,,,
仁德區,開發六路,全部(路含巷),100,,,
仁德區,開發七路,全部(路含巷),100,,,
仁德區,新田路,路巷弄全部,110,,,
仁德區,新田一街,路巷弄全部,110,,,
仁德區,新田二街,路巷弄全部,110,,,
仁德區,義林路,1號~136號路巷弄全部(新田里),110,,,
仁德區,義林路,140號、145巷起全部(路含巷),120,,,
仁德區,義林一街,全部(路含巷),120,,,
仁德區,義林二街,全部(路含巷),120,,,
仁德區,義林三街,全部(路含巷),120,,,
仁德區,義林五街,全部(路含巷),120,,,
仁德區,義林六街,全部(路含巷),120,,,
仁德區,義林七街,全部(路含巷),120,,,
仁德區,義林八街,全部(路含巷),120,,,
仁德區,義林九街,全部(路含巷),120,,,
仁德區,義林十街,全部(路含巷),120,,,
仁德區,義林十一街,全部(路含巷),120,,,
仁德區,義林十二街,全部(路含巷),120,,,
仁德區,裕華三街,路巷弄全部,120,,,
仁德區,德安路,路巷弄全部,100,,,
仁德區,德南路,路巷弄全部,100,,,
仁德區,德洋路,路巷弄全部,100,,,
仁德區,德洋一街,路巷弄全部,100,,,
仁德區,德洋二街,路巷弄全部,100,,,
仁德區,德崙路,路巷弄全部,100,,,
仁德區,德善路,路巷弄全部,100,,,
仁德區,德善一街,路巷弄全部,100,,,
仁德區,德善二街,路巷弄全部,100,,,
仁德區,德成路,路巷弄全部,105,,,
仁德區,機場路,路巷弄全部(仁愛里),105,,,
歸仁區,丁厝,含巷弄全部,100,,,
歸仁區,七甲,含巷全部,100,,,
歸仁區,七甲二街,含巷全部,100,,,
歸仁區,七甲三街,含巷全部,100,,,
歸仁區,七甲五街,含巷弄全部,100,,,
歸仁區,二甲,全部,100,,,
歸仁區,八甲,全部,100,,,
歸仁區,土庫,全部,100,,,
歸仁區,大仁一街,全部,115,,,
歸仁區,大仁二街,含巷全部,115,,,
歸仁區,大仁三街,歸仁里,115,,,
歸仁區,大仁三街,八甲里,100,,,
歸仁區,大仁五街,全部,100,,,
歸仁區,大仁六街,含巷全部,100,,,
歸仁區,大仁七街,全部,100,,,
歸仁區,大仁八街,全部,100,,,
歸仁區,大仁九街,全部,100,,,
歸仁區,大仁十街,全部,100,,,
歸仁區,大仁街,歸仁里、許厝里,115,,,
歸仁區,大仁街,八甲里,100,,,
歸仁區,大光街,含巷全部,100,,,
歸仁區,大光一街,含巷全部,100,,,
歸仁區,大光二街,全部,100,,,
歸仁區,大吉一街,含巷全部,115,,,
歸仁區,大吉二街,含巷全部,115,,,
歸仁區,大吉街,後市里、辜厝里,115,,,
歸仁區,大成路,新厝里,115,,,
歸仁區,大成路,全部(除新厝里外),100,,,
歸仁區,大成一街,全部,100,,,
歸仁區,大成二街,全部,115,,,
歸仁區,大成六街,全部,115,,,
歸仁區,大成八街,全部,115,,,
歸仁區,大成十街,全部,115,,,
歸仁區,大武路,含巷弄全部        ,100,,,
歸仁區,大武路二段,含巷弄全部        ,110,,,
歸仁區,大武路三段,含巷弄全部        ,110,,,
歸仁區,大埔路二段,全部,100,,,
歸仁區,大通路,含巷全部,115,,,
歸仁區,大通一街,全部,115,,,
歸仁區,大智街,全部,115,,,
歸仁區,大順街,全部,115,,,
歸仁區,大順一街,全部,115,,,
歸仁區,大順二街,全部,115,,,
歸仁區,大順三街,含巷,115,,,
歸仁區,大順五街,含巷全部,115,,,
歸仁區,大順六街,全部,115,,,
歸仁區,大廟一街,全部,100,,,
歸仁區,大廟二街,全部,100,,,
歸仁區,大廟三街,全部,100,,,
歸仁區,大廟五街,全部,100,,,
歸仁區,大廟六街,全部,100,,,
歸仁區,大德路,南保里,115,,,
歸仁區,大德路,南興里、文化里,105,,,
歸仁區,大德路,上述以外路巷弄,100,,,
歸仁區,大德一街,全部,105,,,
歸仁區,大潭,全部,100,,,
歸仁區,大潭一街,含巷弄全部,100,,,
歸仁區,大潭二街,含巷全部,100,,,
歸仁區,中山一街,含巷全部,100,,,
歸仁區,中山五街,含巷全部,115,,,
歸仁區,中山六街,全部,115,,,
歸仁區,中山七街,含巷全部,115,,,
歸仁區,中山八街,含巷全部,115,,,
歸仁區,中山九街,全部,115,,,
歸仁區,中山十街,全部,105,,,
歸仁區,中山十一街,全部,105,,,
歸仁區,中山十二街,全部,105,,,
歸仁區,中山路1段,中山路一段450號及對面503號向東兩側中山路一段466號及對面523號,120,,,
歸仁區,中山路1段,中山路一段595號及對面518號向西兩側中山路一段637號及對面568號,130,,,
歸仁區,中山路1段,新厝里,130,,,
歸仁區,中山路2段,中山路二段62號及對面91號向西兩側中山路二段148號及對面173號,120,,,
歸仁區,中山路2段,中山路二段1號及對面2號向西兩側中山路二段71號及對面60號,130,,,
歸仁區,中山路2段,全部(除上述路段外),115,,,
歸仁區,中山路3段,南興里,110,,,
歸仁區,中山路3段,含巷弄全部(除南興里外),115,,,
歸仁區,中正一街,全部,115,,,
歸仁區,中正二街,全部,115,,,
歸仁區,中正三街,全部,115,,,
歸仁區,中正五街,全部,115,,,
歸仁區,中正六街,全部,115,,,
歸仁區,中正八街,全部,115,,,
歸仁區,中正十街,含巷,115,,,
歸仁區,中正十二街,全部,115,,,
歸仁區,中正十五街,全部,115,,,
歸仁區,中正十六街,全部,115,,,
歸仁區,中正十八街,含巷全部,115,,,
歸仁區,中正二十街,全部,115,,,
歸仁區,中正北路1段,歸仁里、後市里,115,,,
歸仁區,中正北路1段,八甲里、七甲里,100,,,
歸仁區,中正北路2段,七甲里、媽廟里,100,,,
歸仁區,中正北路3段,媽廟里,100,,,
歸仁區,中正南路1段,武東里,100,,,
歸仁區,中正南路1段,六甲里、新厝里、歸南里、辜厝里,115,,,
歸仁區,中正南路2段,武東里,110,,,
歸仁區,中正南路3段,大潭里、武東里,100,,,
歸仁區,中正路,六甲里、辜厝里,115,,,
歸仁區,中正路,歸仁里,115,,,
歸仁區,仁愛一街,含巷,115,,,
歸仁區,仁愛三街,全部,100,,,
歸仁區,仁愛五街,全部,100,,,
歸仁區,仁愛六街,全部,115,,,
歸仁區,仁愛八街,含巷,115,,,
歸仁區,仁愛十街,全部,100,,,
歸仁區,仁愛十二街,全部,100,,,
歸仁區,仁愛十六街,全部,100,,,
歸仁區,仁愛北街,全部,115,,,
歸仁區,仁愛南街,全部(除看西里外),115,,,
歸仁區,仁愛南街,看西里,100,,,
歸仁區,仁愛街,全部,115,,,
歸仁區,仁愛路,全部,115,,,
歸仁區,公園八街,全部,115,,,
歸仁區,公園十街,全部,115,,,
歸仁區,公園路,全部,115,,,
歸仁區,六甲一街,全部,115,,,
歸仁區,六甲二街,全部,115,,,
歸仁區,六甲三街,含巷全部,115,,,
歸仁區,六甲六街,含巷弄全部,115,,,
歸仁區,六甲八街,全部,115,,,
歸仁區,六甲里,全部,115,,,
歸仁區,六甲路,含巷弄全部,115,,,
歸仁區,文化街,全部,100,,,
歸仁區,文化街1段,含巷弄全部,115,,,
歸仁區,文化街2段,含巷弄全部 (除文化里外),115,,,
歸仁區,文化街2段,文化里,110,,,
歸仁區,文化街3段,全部(除南興里外),115,,,
歸仁區,文化街3段,南興里,105,,,
歸仁區,文化一街,全部,115,,,
歸仁區,文化二街,含巷全部,115,,,
歸仁區,文化三街,全部,110,,,
歸仁區,文化五街,全部,115,,,
歸仁區,文化六街,含巷全部,115,,,
歸仁區,文化七街,全部,115,,,
歸仁區,文化八街,全部,115,,,
歸仁區,文化九街,全部,105,,,
歸仁區,文化十街,含巷弄全部,115,,,
歸仁區,文化十二街,全部,105,,,
歸仁區,文化十六街,全部,105,,,
歸仁區,文化十八街,全部,105,,,
歸仁區,文化二十街,全部,105,,,
歸仁區,文化北一街,全部,110,,,
歸仁區,文化北二街,全部,110,,,
歸仁區,文化北街,全部,110,,,
歸仁區,王厝,全部,100,,,
歸仁區,民生一街,全部,105,,,
歸仁區,民生二街,全部,105,,,
歸仁區,民生六街,全部,105,,,
歸仁區,民生八街,全部,115,,,
歸仁區,民生九街,全部,115,,,
歸仁區,民生十街,全部,115,,,
歸仁區,民生十一街,全部,115,,,
歸仁區,民生十二街,含巷全部,115,,,
歸仁區,民生北街,全部,105,,,
歸仁區,民生南街2段,全部,115,,,
歸仁區,民生南街1段,全部(除南興里外),115,,,
歸仁區,民生南街1段,南興里,105,,,
歸仁區,民生街,全部,115,,,
歸仁區,民族一街,全部,115,,,
歸仁區,民族北街,全部(除文化里外),115,,,
歸仁區,民族北街,文化里,110,,,
歸仁區,民族南街,含巷弄全部,115,,,
歸仁區,民族街,後市里,115,,,
歸仁區,民族街,辜厝里,115,,,
歸仁區,民權一街,全部(除文化里外),115,,,
歸仁區,民權一街,文化里,110,,,
歸仁區,民權二街,含巷全部,115,,,
歸仁區,民權三街,含巷全部,115,,,
歸仁區,民權五街,全部,115,,,
歸仁區,民權六街,含巷全部,115,,,
歸仁區,民權七街,含巷全部,115,,,
歸仁區,民權八街,含巷全部,115,,,
歸仁區,民權九街,全部,115,,,
歸仁區,民權十街,含巷弄全部,115,,,
歸仁區,民權十二街,全部,115,,,
歸仁區,民權十六街,全部,115,,,
歸仁區,民權北路,含巷弄全部,115,,,
歸仁區,民權南路,全部,115,,,
歸仁區,民權路,南保里,115,,,
歸仁區,民權路,辜厝里,115,,,
歸仁區,光明街,含巷弄全部,100,,,
歸仁區,成功一街,含巷全部,100,,,
歸仁區,成功三街,全部,100,,,
歸仁區,成功五街,全部,100,,,
歸仁區,成功六街,含巷弄全部,100,,,
歸仁區,成功七街,全部,100,,,
歸仁區,成功八街,全部,100,,,
歸仁區,成功九街,全部,100,,,
歸仁區,成功十街,全部,100,,,
歸仁區,成功路1段、2段,含巷弄全部,100,,,
歸仁區,西埔一街,全部,100,,,
歸仁區,西埔二街,全部,100,,,
歸仁區,西埔三街,全部,100,,,
歸仁區,沙崙,全部,100,,,
歸仁區,和平一街,全部,115,,,
歸仁區,和平二街,全部,115,,,
歸仁區,和平三街,全部,115,,,
歸仁區,和平五街,全部,115,,,
歸仁區,和平北街,全部,115,,,
歸仁區,和平南街,全部,115,,,
歸仁區,和平街,全部,115,,,
歸仁區,和順路一段,全部,100,,,
歸仁區,和順路二段,全部,100,,,
歸仁區,忠孝北路,歸仁里,115,,,
歸仁區,忠孝北路,許厝里,115,,,
歸仁區,忠孝北路,八甲里,100,,,
歸仁區,忠孝南路,含巷弄全部,100,,,
歸仁區,忠孝路,全部,115,,,
歸仁區,明德新村,全部,100,,,
歸仁區,明德路,含巷全部,100,,,
歸仁區,林子邊,全部,100,,,
歸仁區,武東,全部,100,,,
歸仁區,武東一街,含巷全部,100,,,
歸仁區,武東二街,含巷全部,100,,,
歸仁區,武東三街,含巷弄全部,100,,,
歸仁區,長榮路1段、2段、3段,含巷弄全部,100,,,
歸仁區,保大路一段,全部,100,,,
歸仁區,保大路二段,全部,100,,,
歸仁區,保大路三段,全部,100,,,
歸仁區,保吉路,全部,100,,,
歸仁區,保興一街,全部,105,,,
歸仁區,保興二街,全部,115,,,
歸仁區,保興街,全部(除南興里外),115,,,
歸仁區,保興街,南興里,105,,,
歸仁區,信義北路,歸仁里,115,,,
歸仁區,信義北路,許厝里,115,,,
歸仁區,信義南路,辜厝里,115,,,
歸仁區,信義南路,看西里,100,,,
歸仁區,信義路,全部,115,,,
歸仁區,南丁路,全部,100,,,
歸仁區,南潭,全部,100,,,
歸仁區,南潭一街,含巷全部,100,,,
歸仁區,南潭二街,含巷全部,100,,,
歸仁區,南潭三街,含巷弄全部,100,,,
歸仁區,南興一街,全部,105,,,
歸仁區,南興街,全部,105,,,
歸仁區,後市里,全部,115,,,
歸仁區,看西,全部,100,,,
歸仁區,看東,全部,100,,,
歸仁區,武當路,全部,110,,,
歸仁區,高發一路,全部,110,,,
歸仁區,高發二路,全部,110,,,
歸仁區,高發三路,全部,110,,,
歸仁區,高鐵一路,全部,110,,,
歸仁區,高鐵二路,全部,110,,,
歸仁區,高鐵三路,全部,110,,,
歸仁區,高鐵五路,全部,110,,,
歸仁區,高鐵六路,全部,110,,,
歸仁區,高鐵七路,含巷全部,110,,,
歸仁區,高鐵八路,含巷全部,110,,,
歸仁區,高鐵九路,含巷全部,110,,,
歸仁區,高鐵十路,全部,110,,,
歸仁區,高鐵十二路,全部,110,,,
歸仁區,高鐵大道,全部,110,,,
歸仁區,國光街,全部(除文化里外),115,,,
歸仁區,國光街,文化里,110,,,
歸仁區,崙子頂,全部,100,,,
歸仁區,崙頂一街,含巷全部,100,,,
歸仁區,崙頂二街,含巷全部,100,,,
歸仁區,崙頂三街,全部,100,,,
歸仁區,崙頂五街,全部,100,,,
歸仁區,崙頂街,含巷弄全部,100,,,
歸仁區,凱旋路1段、2段,崙頂里,100,,,
歸仁區,凱旋路2段、3段,六甲里,115,,,
歸仁區,勝利街,含巷全部,115,,,
歸仁區,復興街,全部,115,,,
歸仁區,復興路,全部,115,,,
歸仁區,辜厝里,全部,115,,,
歸仁區,媽祖廟,全部,100,,,
歸仁區,媽廟一街,含巷弄全部,100,,,
歸仁區,媽廟二街,含巷全部,100,,,
歸仁區,新生街,含巷全部,115,,,
歸仁區,歸仁大道,含巷全部,110,,,
歸仁區,歸仁七路,全部,110,,,
歸仁區,歸仁一路,全部,110,,,
歸仁區,歸仁二路,全部,110,,,
歸仁區,歸仁三路,全部,110,,,
歸仁區,歸仁五路,全部,110,,,
歸仁區,歸仁十三路,全部,110,,,
歸仁區,歸仁十八路,全部,110,,,
歸仁區,歸仁十五路,全部,110,,,
歸仁區,歸仁九路,全部,110,,,
歸仁區,歸仁十路,全部,110,,,
歸仁區,歸仁十二路,全部,110,,,
歸仁區,歸仁十一路,全部,110,,,
歸仁區,歸仁八路,全部,110,,,
歸仁區,歸仁十六路,全部,110,,,
歸仁區,歸仁十四路,全部,110,,,
歸仁區,歸仁大道,全部,100,,,
歸仁區,歸仁六路,全部,110,,,
歸仁區,歸仁里,全部,115,,,
關廟區,下湖一街,全部,100,,,
關廟區,下湖二街,全部,100,,,
關廟區,大仁街,香洋里,120,,,
關廟區,大仁街,關廟里,115,,,
關廟區,大仁街,全部,100,,,
關廟區,大富街,香洋里,120,,,
關廟區,大富街,關廟里,115,,,
關廟區,大富街,全部,100,,,
關廟區,大順路,全部,100,,,
關廟區,中大街,全部,100,,,
關廟區,中山路一段,211、428號至中山路二段(向東兩側),125,,,
關廟區,中山路一段,香洋里,120,,,
關廟區,中山路一段,全部,100,,,
關廟區,中山路二段,起點至149、166號(向東兩側),125,,,
關廟區,中山路二段,全部,115,,,
關廟區,中央路,207、230號至269、276號(向西兩側),130,,,
關廟區,中央路,全部,120,,,
關廟區,中正路,923、868號至999、998號(向西兩側),130,,,
關廟區,中正路,1001、1000號至1029、1048號(向西兩側),120,,,
關廟區,中正路,香洋里,120,,,
關廟區,中正路,北勢里、山西里,115,,,
關廟區,中正路,全部,100,,,
關廟區,中崙街,全部,100,,,
關廟區,五平街,全部,100,,,
關廟區,五甲路,全部,100,,,
關廟區,五智街,全部,100,,,
關廟區,五義街,全部,100,,,
關廟區,五福路,全部,100,,,
關廟區,五慧街,全部,100,,,
關廟區,五權街,全部,100,,,
關廟區,仁愛路,香洋里,130,,,
關廟區,仁愛路,全部,115,,,
關廟區,文化街,全部,115,,,
關廟區,文衡路,起點至121、168號(向北兩側),125,,,
關廟區,文衡路,全部,115,,,
關廟區,北仁街,全部,115,,,
關廟區,北安一街,北勢里,115,,,
關廟區,北安一街,全部,100,,,
關廟區,北安二街,全部,115,,,
關廟區,北安三街,全部,115,,,
關廟區,北美街,全部,115,,,
關廟區,北新街,北勢里,115,,,
關廟區,北新街,全部,100,,,
關廟區,北寮街,全部,100,,,
關廟區,四維街,全部,100,,,
關廟區,市場北街,全部,120,,,
關廟區,正義街,全部,115,,,
關廟區,民生街,香洋里,120,,,
關廟區,民生街,全部,115,,,
關廟區,民安街,全部,100,,,
關廟區,民族街,香洋里,120,,,
關廟區,民族街,全部,100,,,
關廟區,民權街,香洋里,120,,,
關廟區,民權街,全部,100,,,
關廟區,田大路,全部,100,,,
關廟區,光復街,全部,100,,,
關廟區,成功路,香洋里,120,,,
關廟區,成功路,山西里、北勢里,115,,,
關廟區,成功路,全部,100,,,
關廟區,巡府路,全部,120,,,
關廟區,和平路,香洋里,120,,,
關廟區,和平路,全部,100,,,
關廟區,官崙街,全部,100,,,
關廟區,忠孝街,起點至111、132號(向北兩側),125,,,
關廟區,忠孝街,香洋里,120,,,
關廟區,忠孝街,關廟里、山西里,115,,,
關廟區,忠孝街,全部,100,,,
關廟區,旺萊路,全部,100,,,
關廟區,明德街,全部,100,,,
關廟區,東仁街,全部,100,,,
關廟區,東安街,香洋里,120,,,
關廟區,東安街,全部,100,,,
關廟區,東昌街,全部,100,,,
關廟區,東榮街,全部,100,,,
關廟區,東德街,全部,100,,,
關廟區,東興一街,全部,100,,,
關廟區,東興二街,全部,100,,,
關廟區,東興路,全部,100,,,
關廟區,松平街,全部,100,,,
關廟區,松安街,全部,100,,,
關廟區,松柏街,全部,100,,,
關廟區,武聖路,全部,115,,,
關廟區,花園一街,香洋里,120,,,
關廟區,花園一街,全部,100,,,
關廟區,花園二街,全部,100,,,
關廟區,花園三街,北勢里,115,,,
關廟區,花園三街,全部,100,,,
關廟區,長文街,全部,100,,,
關廟區,長和街,全部,100,,,
關廟區,長富街,全部,100,,,
關廟區,長裕街,全部,100,,,
關廟區,長榮街,全部,100,,,
關廟區,保東一街,全部,100,,,
關廟區,保東二街,全部,100,,,
關廟區,保東路,全部,100,,,
關廟區,南雄南路,全部,100,,,
關廟區,南雄路一段,1086、1093號至1186、1171號(向北兩側),120,,,
關廟區,南雄路一段,香洋里,120,,,
關廟區,南雄路一段,山西里,115,,,
關廟區,南雄路一段,全部,100,,,
關廟區,南雄路二段,起點至103、126號(向北兩側),135,,,
關廟區,南雄路二段,51巷1、2號至51巷、忠孝街交界(向西兩側含公有零售市場),135,,,
關廟區,南雄路二段,香洋里,120,,,
關廟區,南雄路二段,山西里、北勢里,115,,,
關廟區,南雄路二段,全部,100,,,
關廟區,南寮街,全部,100,,,
關廟區,南橋街,全部,100,,,
關廟區,香洋路,全部,120,,,
關廟區,崇仁街,全部,115,,,
關廟區,崇平路,全部,115,,,
關廟區,崇尚街,全部,115,,,
關廟區,崇明街,全部,115,,,
關廟區,崇善街,全部,115,,,
關廟區,深坑一街,全部,100,,,
關廟區,深坑二街,全部,100,,,
關廟區,深坑三街,全部,100,,,
關廟區,勝利街,全部,100,,,
關廟區,園中街,全部,100,,,
關廟區,園東街,全部,100,,,
關廟區,新光街,全部,100,,,
關廟區,新埔一街,全部,100,,,
關廟區,新埔二街,全部,100,,,
關廟區,新埔三街,全部,100,,,
關廟區,新湖街,全部,100,,,
關廟區,農會路,全部,120,,,
關廟區,慶中街,全部,115,,,
關廟區,興中街,全部,115,,,
關廟區,關仁路,全部,100,,,
關廟區,關新一街,全部,100,,,
關廟區,關新路一段,全部,100,,,
關廟區,關新路二段,全部,100,,,
龍崎區,全部,全部,100,,,
永康區,二王路,全部,115,,,
永康區,八德街,全部,110,,,
永康區,三民街,全部,100,,,
永康區,三村一街,全部,115,,,
永康區,三村二街,街巷全部,115,,,
永康區,大仁街,全部,115,,,
永康區,大民街,全部,115,,,
永康區,大同街,全部,115,,,
永康區,大安街,全部,115,,,
永康區,大武街,全部,120,,,
永康區,大勇路,全部,115,,,
永康區,大橋一街,全部,115,,,
永康區,大橋二街,街巷全部,115,,,
永康區,大橋三街,全部,115,,,
永康區,大橋五街,街巷全部,115,,,
永康區,大灣一街,全部,115,,,
永康區,大灣七街,全部,115,,,
永康區,大灣二街,全部,115,,,
永康區,大灣三街,全部,115,,,
永康區,大灣五街,全部,115,,,
永康區,大灣六街,全部,115,,,
永康區,大灣東路,全部,115,,,
永康區,大灣路,路,125,,,
永康區,大灣路,巷,115,,,
永康區,小北路,全,130,,,
永康區,小東路,路,130,,,
永康區,小東路,巷,115,,,
永康區,中山北路,路(1號至185號),125,,,
永康區,中山北路,上述巷,115,,,
永康區,中山北路,前述以外路巷,100,,,
永康區,中山東路,全部,115,,,
永康區,中山南路,中華電信及臺南大學附中~終點,125,,,
永康區,中山南路,路(除上以外),130,,,
永康區,中山南路,巷弄,115,,,
永康區,中山南路,471巷(正強里),110,,,
永康區,中山路,永康區公所~自強路,115,,,
永康區,中山路,自強路以北、巷全部,110,,,
永康區,中央路,路全部,120,,,
永康區,中央路,巷全部,110,,,
永康區,中正一街,全部,115,,,
永康區,中正七街,全部,115,,,
永康區,中正二街,鹽行里,115,,,
永康區,中正二街,尚頂里,120,,,
永康區,中正三街,全部,115,,,
永康區,中正五街,全部,115,,,
永康區,中正六街,全部,115,,,
永康區,中正北路,蔦松二街以東（路全部）,100,,,
永康區,中正北路,蔦松二街以東(巷全部),100,,,
永康區,中正北路,蔦松二街以西~1號（路全部）,125,,,
永康區,中正北路,蔦松二街以西~1號（巷全部）,115,,,
永康區,中正南路,路,130,,,
永康區,中正南路,巷弄,120,,,
永康區,中正南路,巷弄(鹽行里、鹽洲里),115,,,
永康區,中正路,"2號~146號
(埔園里)路",110,,,
永康區,中正路,"2號~146號
(巷)",110,,,
永康區,中正路,"統一企業~中正南路
路",125,,,
永康區,中正路,"統一企業~中正南路
(299號至1004號)巷",115,,,
永康區,中正路,"178~260,1~209巷(正強里)",110,,,
永康區,中正路,"217~279巷,318~396號(東橋里)",115,,,
永康區,中華一路,全部,115,,,
